"","ID","speakerID","condition","VAS","relVAS"
"2634","L63","MaG","ConvMask",92,100
"2635","L63","MaG","ConvNoMask",95,93
"2636","L63","MaG","ClearMask",100,NA
"2637","L63","MaG","ConvMask",97,NA
"2638","L63","MaG","ConvNoMask",100,NA
"2639","L63","MaG","ClearMask",100,NA
"2640","L63","MaG","ConvMask",100,NA
"2641","L63","MaG","ConvNoMask",100,NA
"2642","L63","MaG","ClearMask",100,NA
"2643","L63","MaG","ConvMask",100,NA
"2644","L63","MaG","ConvNoMask",96,NA
"2645","L63","PB","ClearMask",100,NA
"2646","L63","PB","ConvMask",100,NA
"2647","L63","PB","ConvNoMask",100,NA
"2648","L63","PB","ClearMask",100,NA
"2649","L63","PB","ConvMask",100,NA
"2650","L63","PB","ConvNoMask",100,NA
"2651","L63","PB","ClearMask",100,NA
"2652","L63","PB","ConvMask",100,NA
"2653","L63","PB","ConvNoMask",100,NA
"2654","L63","PB","ClearMask",100,100
"2655","L63","PB","ConvMask",100,96
"2656","L63","PB","ConvNoMask",100,100
"2657","L63","PB","ClearMask",100,NA
"2658","L63","PB","ConvMask",100,NA
"2659","L63","PB","ConvNoMask",100,NA
"2660","L63","TC","ClearMask",99,NA
"2661","L63","TC","ConvMask",98,NA
"2662","L63","TC","ConvNoMask",100,NA
"2663","L63","TC","ClearMask",92,93
"2664","L63","TC","ConvMask",96,97
"2665","L63","TC","ConvNoMask",100,95
"2666","L63","TC","ClearMask",95,NA
"2667","L63","TC","ConvMask",98,NA
"2668","L63","TC","ConvNoMask",100,NA
"2669","L63","TC","ClearMask",91,NA
"2670","L63","TC","ConvMask",94,NA
"2671","L63","TC","ConvNoMask",100,NA
"2672","L63","TC","ClearMask",100,NA
"2673","L63","TC","ConvMask",98,NA
"2674","L63","TC","ConvNoMask",100,NA
"2675","L64","BR","ClearMask",100,NA
"2676","L64","BR","ConvMask",100,NA
"2677","L64","BR","ConvNoMask",100,NA
"2678","L64","BR","ClearMask",100,NA
"2679","L64","BR","ConvMask",100,NA
"2680","L64","BR","ConvNoMask",100,NA
"2681","L64","BR","ClearMask",100,NA
"2682","L64","BR","ConvMask",100,NA
"2683","L64","BR","ConvNoMask",100,NA
"2684","L64","BR","ClearMask",100,NA
"2685","L64","BR","ConvMask",100,NA
"2686","L64","BR","ConvNoMask",100,NA
"2687","L64","BR","ClearMask",100,100
"2688","L64","BR","ConvMask",100,100
"2689","L64","BR","ConvNoMask",100,100
"2690","L64","MaG","ClearMask",100,NA
"2691","L64","MaG","ConvMask",100,NA
"2692","L64","MaG","ConvNoMask",100,NA
"2693","L64","MaG","ClearMask",100,NA
"2694","L64","MaG","ConvMask",100,NA
"2695","L64","MaG","ConvNoMask",100,NA
"2696","L64","MaG","ClearMask",100,NA
"2697","L64","MaG","ConvMask",100,NA
"2698","L64","MaG","ConvNoMask",100,NA
"2699","L64","MaG","ClearMask",100,100
"2700","L64","MaG","ConvMask",100,100
"2701","L64","MaG","ConvNoMask",100,100
"2702","L64","MaG","ClearMask",100,NA
"2703","L64","MaG","ConvMask",100,NA
"2704","L64","MaG","ConvNoMask",100,NA
"2705","L64","MW","ClearMask",100,NA
"2706","L64","MW","ConvMask",100,NA
"2707","L64","MW","ConvNoMask",100,NA
"2708","L64","MW","ClearMask",100,NA
"2709","L64","MW","ConvMask",100,NA
"2710","L64","MW","ConvNoMask",100,NA
"2711","L64","MW","ClearMask",100,NA
"2712","L64","MW","ConvMask",100,NA
"2713","L64","MW","ConvNoMask",100,NA
"2714","L64","MW","ClearMask",100,NA
"2715","L64","MW","ConvMask",100,NA
"2716","L64","MW","ConvNoMask",100,NA
"2717","L64","MW","ClearMask",100,100
"2718","L64","MW","ConvMask",100,100
"2719","L64","MW","ConvNoMask",100,100
"2720","L65","CC","ClearMask",100,NA
"2721","L65","CC","ConvMask",100,NA
"2722","L65","CC","ConvNoMask",100,NA
"2723","L65","CC","ClearMask",100,NA
"2724","L65","CC","ConvMask",100,NA
"2725","L65","CC","ConvNoMask",100,NA
"2726","L65","CC","ClearMask",100,NA
"2727","L65","CC","ConvMask",100,NA
"2728","L65","CC","ConvNoMask",100,NA
"2729","L65","CC","ClearMask",100,NA
"2730","L65","CC","ConvMask",100,NA
"2731","L65","CC","ConvNoMask",100,NA
"2732","L65","CC","ClearMask",100,100
"2733","L65","CC","ConvMask",100,100
"2734","L65","CC","ConvNoMask",100,100
"2735","L65","MS","ClearMask",100,NA
"2736","L65","MS","ConvMask",100,NA
"2737","L65","MS","ConvNoMask",100,NA
"2738","L65","MS","ClearMask",97,NA
"2739","L65","MS","ConvMask",100,NA
"2740","L65","MS","ConvNoMask",100,NA
"2741","L65","MS","ClearMask",100,NA
"2742","L65","MS","ConvMask",100,NA
"2743","L65","MS","ConvNoMask",100,NA
"2744","L65","MS","ClearMask",99,100
"2745","L65","MS","ConvMask",98,100
"2746","L65","MS","ConvNoMask",100,100
"2747","L65","MS","ClearMask",100,NA
"2748","L65","MS","ConvMask",100,NA
"2749","L65","MS","ConvNoMask",100,NA
"2750","L65","SK","ClearMask",100,100
"2751","L65","SK","ConvMask",98,100
"2752","L65","SK","ConvNoMask",100,100
"2753","L65","SK","ClearMask",100,NA
"2754","L65","SK","ConvMask",100,NA
"2755","L65","SK","ConvNoMask",100,NA
"2756","L65","SK","ClearMask",100,NA
"2757","L65","SK","ConvMask",100,NA
"2758","L65","SK","ConvNoMask",100,NA
"2759","L65","SK","ClearMask",100,NA
"2760","L65","SK","ConvMask",100,NA
"2761","L65","SK","ConvNoMask",100,NA
"2762","L65","SK","ClearMask",100,NA
"2763","L65","SK","ConvMask",100,NA
"2764","L65","SK","ConvNoMask",100,NA
"2765","L66","MeG","ClearMask",100,NA
"2766","L66","MeG","ConvMask",68,NA
"2767","L66","MeG","ConvNoMask",84,NA
"2768","L66","MeG","ClearMask",100,91
"2769","L66","MeG","ConvMask",67,81
"2770","L66","MeG","ConvNoMask",89,100
"2771","L66","MeG","ClearMask",100,NA
"2772","L66","MeG","ConvMask",100,NA
"2773","L66","MeG","ConvNoMask",100,NA
"2774","L66","MeG","ClearMask",100,NA
"2775","L66","MeG","ConvMask",100,NA
"2776","L66","MeG","ConvNoMask",100,NA
"2777","L66","MeG","ClearMask",100,NA
"2778","L66","MeG","ConvMask",100,NA
"2779","L66","MeG","ConvNoMask",100,NA
"2780","L66","RL","ClearMask",100,NA
"2781","L66","RL","ConvMask",100,NA
"2782","L66","RL","ConvNoMask",100,NA
"2783","L66","RL","ClearMask",100,100
"2784","L66","RL","ConvMask",100,100
"2785","L66","RL","ConvNoMask",100,100
"2786","L66","RL","ClearMask",100,NA
"2787","L66","RL","ConvMask",100,NA
"2788","L66","RL","ConvNoMask",100,NA
"2789","L66","RL","ClearMask",100,NA
"2790","L66","RL","ConvMask",100,NA
"2791","L66","RL","ConvNoMask",100,NA
"2792","L66","RL","ClearMask",100,NA
"2793","L66","RL","ConvMask",100,NA
"2794","L66","RL","ConvNoMask",100,NA
"2795","L66","TC","ClearMask",82,100
"2796","L66","TC","ConvMask",76,99
"2797","L66","TC","ConvNoMask",100,91
"2798","L66","TC","ClearMask",100,NA
"2799","L66","TC","ConvMask",26,NA
"2800","L66","TC","ConvNoMask",65,NA
"2801","L66","TC","ClearMask",70,NA
"2802","L66","TC","ConvMask",40,NA
"2803","L66","TC","ConvNoMask",100,NA
"2804","L66","TC","ClearMask",46,NA
"2805","L66","TC","ConvMask",61,NA
"2806","L66","TC","ConvNoMask",100,NA
"2807","L66","TC","ClearMask",100,NA
"2808","L66","TC","ConvMask",64,NA
"2809","L66","TC","ConvNoMask",100,NA
"2810","L67","AA","ClearMask",38,NA
"2811","L67","AA","ConvMask",21,NA
"2812","L67","AA","ConvNoMask",99,NA
"2813","L67","AA","ClearMask",100,100
"2814","L67","AA","ConvMask",100,100
"2815","L67","AA","ConvNoMask",100,99
"2816","L67","AA","ClearMask",90,NA
"2817","L67","AA","ConvMask",86,NA
"2818","L67","AA","ConvNoMask",100,NA
"2819","L67","AA","ClearMask",99,NA
"2820","L67","AA","ConvMask",100,NA
"2821","L67","AA","ConvNoMask",100,NA
"2822","L67","AA","ClearMask",81,NA
"2823","L67","AA","ConvMask",69,NA
"2824","L67","AA","ConvNoMask",100,NA
"2825","L67","DH","ClearMask",22,NA
"2826","L67","DH","ConvMask",51,NA
"2827","L67","DH","ConvNoMask",76,NA
"2828","L67","DH","ClearMask",17,NA
"2829","L67","DH","ConvMask",46,NA
"2830","L67","DH","ConvNoMask",54,NA
"2831","L67","DH","ClearMask",100,NA
"2832","L67","DH","ConvMask",25,NA
"2833","L67","DH","ConvNoMask",31,NA
"2834","L67","DH","ClearMask",51,63
"2835","L67","DH","ConvMask",25,73
"2836","L67","DH","ConvNoMask",65,46
"2837","L67","DH","ClearMask",96,NA
"2838","L67","DH","ConvMask",6,NA
"2839","L67","DH","ConvNoMask",51,NA
"2840","L67","PB","ClearMask",81,NA
"2841","L67","PB","ConvMask",85,NA
"2842","L67","PB","ConvNoMask",95,NA
"2843","L67","PB","ClearMask",100,NA
"2844","L67","PB","ConvMask",92,NA
"2845","L67","PB","ConvNoMask",100,NA
"2846","L67","PB","ClearMask",100,100
"2847","L67","PB","ConvMask",100,100
"2848","L67","PB","ConvNoMask",100,100
"2849","L67","PB","ClearMask",100,NA
"2850","L67","PB","ConvMask",97,NA
"2851","L67","PB","ConvNoMask",100,NA
"2852","L67","PB","ClearMask",97,NA
"2853","L67","PB","ConvMask",93,NA
"2854","L67","PB","ConvNoMask",97,NA
"2855","L68","DH","ClearMask",79,NA
"2856","L68","DH","ConvMask",81,NA
"2857","L68","DH","ConvNoMask",75,NA
"2858","L68","DH","ClearMask",69,NA
"2859","L68","DH","ConvMask",70,NA
"2860","L68","DH","ConvNoMask",68,NA
"2861","L68","DH","ClearMask",100,NA
"2862","L68","DH","ConvMask",90,NA
"2863","L68","DH","ConvNoMask",90,NA
"2864","L68","DH","ClearMask",68,NA
"2865","L68","DH","ConvMask",56,NA
"2866","L68","DH","ConvNoMask",57,NA
"2867","L68","DH","ClearMask",78,100
"2868","L68","DH","ConvMask",66,92
"2869","L68","DH","ConvNoMask",66,86
"2870","L68","EW","ClearMask",100,NA
"2871","L68","EW","ConvMask",67,NA
"2872","L68","EW","ConvNoMask",69,NA
